35520,31.03.1997,"60,00%","20,00%","0,00%","20,00%","66,67%","16,67%","16,67%","0,00%","66,67%","16,67%","16,67%","40,00%","0,00%","0,00%","0,00%","0,00%","10,00%","0,00%","0,00%","20,00%","10,00%","20,00%","0,00%",9_12,1_12,9_12,1_12,1_12,6_12,11_12,1_12,11_12,10_12,6_12
35883,29.03.1998,"60,00%","0,00%","10,00%","30,00%","66,67%","0,00%","25,00%","8,33%","75,00%","0,00%","25,00%","50,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","10,00%","0,00%","30,00%","10,00%",9_12,1_12,1_12,1_12,11_12,1_12,12_12,1_12,11_12,11_12,4_12
36129,30.11.1998,"60,00%","0,00%","10,00%","30,00%","66,67%","0,00%","25,00%","8,33%","75,00%","0,00%","25,00%","20,00%","0,00%","0,00%","0,00%","0,00%","0,00%","10,00%","0,00%","40,00%","0,00%","20,00%","10,00%",9_12,9_12,1_12,9_12,9_12,7_12,12_12,1_12,11_12,11_12,5_12
36138,09.12.1998,"60,00%","0,00%","10,00%","30,00%","66,67%","0,00%","25,00%","8,33%","75,00%","0,00%","25,00%","10,00%","0,00%","0,00%","0,00%","10,00%","0,00%","10,00%","0,00%","40,00%","0,00%","20,00%","10,00%",9_12,9_12,5_12,9_12,9_12,7_12,12_12,1_12,11_12,11_12,4_12
17228,02.03.1947,"58,82%","0,00%","5,88%","35,29%","58,33%","0,00%","25,00%","16,67%","75,00%","0,00%","25,00%","5,88%","0,00%","11,76%","0,00%","35,29%","0,00%","11,76%","0,00%","17,65%","0,00%","11,76%","5,88%",5_12,12_12,9_12,11_12,1_12,5_12,9_12,5_12,3_12,7_12,2_12
21520,01.12.1958,"58,82%","17,65%","23,53%","0,00%","66,67%","16,67%","0,00%","16,67%","83,33%","16,67%","0,00%","0,00%","5,88%","0,00%","0,00%","17,65%","11,76%","0,00%","23,53%","41,18%","0,00%","0,00%","0,00%",6_12,9_12,5_12,9_12,9_12,2_12,8_12,9_12,5_12,8_12,7_12
31990,01.08.1987,"58,82%","5,88%","23,53%","11,76%","58,33%","8,33%","16,67%","16,67%","75,00%","8,33%","16,67%","11,76%","0,00%","0,00%","11,76%","35,29%","0,00%","11,76%","11,76%","11,76%","5,88%","0,00%","0,00%",8_12,5_12,7_12,4_12,5_12,5_12,1_12,9_12,9_12,10_12,1_12
14835,12.08.1940,"58,33%","33,33%","8,33%","0,00%","58,33%","33,33%","0,00%","8,33%","66,67%","33,33%","0,00%","0,00%","25,00%","0,00%","8,33%","41,67%","8,33%","0,00%","0,00%","16,67%","0,00%","0,00%","0,00%",5_12,5_12,9_12,5_12,4_12,5_12,2_12,2_12,2_12,6_12,4_12
16265,12.07.1944,"58,33%","0,00%","25,00%","16,67%","50,00%","0,00%","16,67%","33,33%","83,33%","0,00%","16,67%","16,67%","0,00%","8,33%","25,00%","41,67%","0,00%","8,33%","0,00%","0,00%","0,00%","0,00%","0,00%",5_12,4_12,1_12,5_12,4_12,5_12,5_12,4_12,3_12,7_12,4_12
16402,26.11.1944,"58,33%","16,67%","8,33%","16,67%","58,33%","16,67%","16,67%","8,33%","66,67%","16,67%","16,67%","16,67%","0,00%","8,33%","8,33%","8,33%","8,33%","8,33%","0,00%","33,33%","8,33%","0,00%","0,00%",5_12,9_12,1_12,9_12,10_12,9_12,6_12,4_12,3_12,7_12,4_12
17740,26.07.1948,"58,33%","16,67%","16,67%","8,33%","58,33%","16,67%","8,33%","16,67%","75,00%","16,67%","8,33%","0,00%","0,00%","0,00%","16,67%","58,33%","8,33%","8,33%","0,00%","0,00%","8,33%","0,00%","0,00%",5_12,5_12,5_12,5_12,5_12,4_12,10_12,6_12,4_12,7_12,1_12
18833,24.07.1951,"58,33%","16,67%","16,67%","8,33%","58,33%","16,67%","8,33%","16,67%","75,00%","16,67%","8,33%","25,00%","0,00%","0,00%","16,67%","33,33%","16,67%","8,33%","0,00%","0,00%","0,00%","0,00%","0,00%",5_12,5_12,1_12,5_12,6_12,4_12,1_12,6_12,4_12,7_12,4_12
19198,23.07.1952,"58,33%","8,33%","16,67%","16,67%","58,33%","8,33%","16,67%","16,67%","75,00%","8,33%","16,67%","0,00%","8,33%","0,00%","8,33%","58,33%","0,00%","16,67%","8,33%","0,00%","0,00%","0,00%","0,00%",5_12,5_12,5_12,5_12,5_12,8_12,2_12,7_12,4_12,7_12,4_12
20782,23.11.1956,"58,33%","16,67%","16,67%","8,33%","58,33%","16,67%","8,33%","16,67%","75,00%","16,67%","8,33%","0,00%","0,00%","0,00%","0,00%","25,00%","16,67%","8,33%","8,33%","33,33%","0,00%","0,00%","8,33%",6_12,9_12,5_12,9_12,7_12,12_12,6_12,9_12,5_12,8_12,4_12
20791,02.12.1956,"58,33%","16,67%","25,00%","0,00%","58,33%","16,67%","0,00%","25,00%","83,33%","16,67%","0,00%","0,00%","0,00%","0,00%","0,00%","16,67%","16,67%","0,00%","16,67%","41,67%","0,00%","0,00%","8,33%",6_12,9_12,9_12,9_12,8_12,12_12,6_12,9_12,5_12,8_12,8_12
20905,26.03.1957,"58,33%","8,33%","8,33%","25,00%","58,33%","8,33%","25,00%","8,33%","66,67%","8,33%","25,00%","33,33%","0,00%","8,33%","0,00%","16,67%","8,33%","0,00%","8,33%","8,33%","0,00%","16,67%","0,00%",5_12,1_12,11_12,1_12,1_12,3_12,6_12,9_12,5_12,8_12,4_12
21014,13.07.1957,"58,33%","8,33%","16,67%","16,67%","50,00%","8,33%","16,67%","25,00%","75,00%","8,33%","16,67%","0,00%","0,00%","0,00%","16,67%","50,00%","8,33%","0,00%","0,00%","8,33%","0,00%","16,67%","0,00%",5_12,4_12,11_12,5_12,5_12,5_12,6_12,9_12,5_12,4_12,4_12
21156,02.12.1957,"58,33%","16,67%","16,67%","8,33%","58,33%","16,67%","8,33%","16,67%","75,00%","16,67%","8,33%","16,67%","0,00%","0,00%","0,00%","16,67%","8,33%","8,33%","16,67%","25,00%","8,33%","0,00%","0,00%",6_12,9_12,1_12,9_12,10_12,8_12,7_12,9_12,5_12,8_12,8_12
21183,29.12.1957,"58,33%","16,67%","8,33%","16,67%","50,00%","25,00%","16,67%","8,33%","58,33%","25,00%","16,67%","16,67%","0,00%","0,00%","0,00%","8,33%","8,33%","8,33%","8,33%","33,33%","8,33%","8,33%","0,00%",6_12,10_12,1_12,9_12,11_12,9_12,7_12,9_12,5_12,8_12,4_12
22139,11.08.1960,"58,33%","25,00%","8,33%","8,33%","58,33%","25,00%","8,33%","8,33%","66,67%","25,00%","8,33%","16,67%","0,00%","8,33%","0,00%","33,33%","16,67%","0,00%","8,33%","8,33%","8,33%","0,00%","0,00%",6_12,5_12,1_12,5_12,6_12,3_12,9_12,10_12,5_12,8_12,4_12
22740,04.04.1962,"58,33%","8,33%","25,00%","8,33%","58,33%","8,33%","8,33%","25,00%","83,33%","8,33%","8,33%","50,00%","0,00%","0,00%","0,00%","8,33%","8,33%","0,00%","8,33%","0,00%","0,00%","8,33%","16,67%",6_12,1_12,1_12,1_12,1_12,12_12,12_12,11_12,5_12,8_12,5_12
23332,17.11.1963,"58,33%","16,67%","16,67%","8,33%","50,00%","16,67%","8,33%","25,00%","75,00%","16,67%","8,33%","8,33%","0,00%","0,00%","0,00%","0,00%","16,67%","0,00%","16,67%","50,00%","0,00%","8,33%","0,00%",6_12,8_12,9_12,9_12,9_12,9_12,1_12,11_12,6_12,8_12,4_12
24936,08.04.1968,"58,33%","25,00%","16,67%","0,00%","58,33%","25,00%","0,00%","16,67%","75,00%","25,00%","0,00%","33,33%","8,33%","0,00%","0,00%","25,00%","16,67%","0,00%","8,33%","0,00%","0,00%","0,00%","8,33%",6_12,1_12,5_12,1_12,12_12,2_12,5_12,1_12,6_12,8_12,1_12
27604,29.07.1975,"58,33%","16,67%","16,67%","8,33%","58,33%","16,67%","8,33%","16,67%","75,00%","16,67%","8,33%","25,00%","8,33%","0,00%","16,67%","25,00%","8,33%","8,33%","0,00%","8,33%","0,00%","0,00%","0,00%",7_12,5_12,1_12,5_12,6_12,2_12,1_12,4_12,4_12,9_12,4_12
27724,26.11.1975,"58,33%","0,00%","8,33%","33,33%","66,67%","0,00%","25,00%","8,33%","75,00%","0,00%","25,00%","8,33%","0,00%","16,67%","0,00%","16,67%","0,00%","16,67%","8,33%","33,33%","0,00%","0,00%","0,00%",7_12,9_12,5_12,9_12,7_12,3_12,1_12,5_12,8_12,9_12,4_12
27859,09.04.1976,"58,33%","8,33%","25,00%","8,33%","58,33%","8,33%","8,33%","25,00%","83,33%","8,33%","8,33%","33,33%","8,33%","0,00%","16,67%","16,67%","0,00%","8,33%","8,33%","8,33%","0,00%","0,00%","0,00%",7_12,1_12,5_12,1_12,1_12,4_12,2_12,4_12,8_12,9_12,4_12
28086,22.11.1976,"58,33%","16,67%","16,67%","8,33%","50,00%","16,67%","8,33%","25,00%","75,00%","16,67%","8,33%","0,00%","8,33%","0,00%","0,00%","8,33%","0,00%","8,33%","16,67%","50,00%","8,33%","0,00%","0,00%",7_12,8_12,9_12,9_12,10_12,9_12,2_12,5_12,8_12,9_12,4_12
28096,02.12.1976,"58,33%","25,00%","8,33%","8,33%","66,67%","16,67%","8,33%","8,33%","75,00%","16,67%","8,33%","8,33%","16,67%","0,00%","0,00%","16,67%","0,00%","8,33%","8,33%","33,33%","8,33%","0,00%","0,00%",7_12,9_12,1_12,9_12,10_12,9_12,2_12,5_12,8_12,9_12,8_12
28205,21.03.1977,"58,33%","8,33%","25,00%","8,33%","66,67%","8,33%","8,33%","16,67%","83,33%","8,33%","8,33%","41,67%","8,33%","0,00%","0,00%","8,33%","0,00%","8,33%","8,33%","8,33%","0,00%","0,00%","16,67%",7_12,1_12,1_12,1_12,1_12,12_12,2_12,5_12,8_12,9_12,4_12
28560,11.03.1978,"58,33%","0,00%","25,00%","16,67%","50,00%","0,00%","16,67%","33,33%","83,33%","0,00%","16,67%","41,67%","0,00%","8,33%","8,33%","8,33%","0,00%","8,33%","8,33%","8,33%","0,00%","0,00%","8,33%",7_12,12_12,1_12,1_12,1_12,4_12,3_12,5_12,8_12,9_12,4_12
29069,02.08.1979,"58,33%","8,33%","16,67%","16,67%","50,00%","8,33%","16,67%","25,00%","75,00%","8,33%","16,67%","0,00%","0,00%","8,33%","0,00%","41,67%","8,33%","8,33%","16,67%","16,67%","0,00%","0,00%","0,00%",7_12,5_12,8_12,5_12,5_12,3_12,5_12,6_12,8_12,9_12,6_12
30561,02.09.1983,"58,33%","8,33%","8,33%","25,00%","41,67%","16,67%","33,33%","8,33%","50,00%","16,67%","33,33%","0,00%","0,00%","8,33%","0,00%","25,00%","8,33%","16,67%","8,33%","33,33%","0,00%","0,00%","0,00%",7_12,6_12,3_12,7_12,5_12,5_12,9_12,8_12,9_12,9_12,4_12
31374,23.11.1985,"58,33%","8,33%","16,67%","16,67%","58,33%","8,33%","16,67%","16,67%","75,00%","8,33%","16,67%","16,67%","0,00%","0,00%","0,00%","0,00%","0,00%","8,33%","16,67%","41,67%","8,33%","8,33%","0,00%",8_12,9_12,1_12,9_12,8_12,7_12,11_12,9_12,9_12,10_12,4_12
31520,18.04.1986,"58,33%","25,00%","16,67%","0,00%","58,33%","25,00%","0,00%","16,67%","75,00%","25,00%","0,00%","25,00%","8,33%","0,00%","0,00%","16,67%","0,00%","0,00%","8,33%","16,67%","16,67%","0,00%","8,33%",8_12,1_12,5_12,1_12,2_12,10_12,12_12,9_12,9_12,10_12,4_12
32011,22.08.1987,"58,33%","25,00%","16,67%","0,00%","66,67%","16,67%","0,00%","16,67%","83,33%","16,67%","0,00%","8,33%","0,00%","0,00%","8,33%","41,67%","16,67%","0,00%","8,33%","8,33%","8,33%","0,00%","0,00%",8_12,5_12,5_12,6_12,5_12,5_12,1_12,4_12,9_12,10_12,4_12
33424,05.07.1991,"58,33%","16,67%","16,67%","8,33%","50,00%","16,67%","8,33%","25,00%","75,00%","16,67%","8,33%","16,67%","0,00%","0,00%","8,33%","41,67%","0,00%","0,00%","8,33%","0,00%","16,67%","8,33%","0,00%",8_12,4_12,1_12,5_12,5_12,5_12,5_12,11_12,10_12,10_12,10_12
34780,22.03.1995,"58,33%","16,67%","16,67%","8,33%","58,33%","16,67%","8,33%","16,67%","75,00%","16,67%","8,33%","16,67%","0,00%","0,00%","0,00%","8,33%","0,00%","0,00%","0,00%","33,33%","16,67%","8,33%","16,67%",9_12,1_12,9_12,12_12,11_12,5_12,9_12,12_12,10_12,10_12,4_12
35863,09.03.1998,"58,33%","0,00%","16,67%","25,00%","50,00%","0,00%","25,00%","25,00%","75,00%","0,00%","25,00%","33,33%","0,00%","0,00%","0,00%","16,67%","0,00%","0,00%","0,00%","8,33%","0,00%","25,00%","16,67%",9_12,12_12,5_12,1_12,11_12,1_12,12_12,1_12,11_12,11_12,4_12
35887,02.04.1998,"58,33%","0,00%","8,33%","33,33%","50,00%","0,00%","41,67%","8,33%","58,33%","0,00%","41,67%","41,67%","0,00%","8,33%","0,00%","0,00%","0,00%","0,00%","0,00%","16,67%","0,00%","25,00%","8,33%",9_12,1_12,3_12,1_12,11_12,1_12,12_12,1_12,11_12,11_12,6_12
36128,29.11.1998,"58,33%","0,00%","8,33%","33,33%","66,67%","0,00%","25,00%","8,33%","75,00%","0,00%","25,00%","25,00%","0,00%","0,00%","8,33%","0,00%","0,00%","8,33%","0,00%","33,33%","0,00%","25,00%","0,00%",9_12,9_12,1_12,9_12,9_12,7_12,4_12,1_12,11_12,11_12,4_12
36131,02.12.1998,"58,33%","8,33%","8,33%","25,00%","50,00%","16,67%","25,00%","8,33%","58,33%","16,67%","25,00%","16,67%","8,33%","0,00%","0,00%","0,00%","0,00%","8,33%","0,00%","41,67%","0,00%","16,67%","8,33%",9_12,9_12,2_12,9_12,9_12,7_12,12_12,1_12,11_12,11_12,5_12
26513,02.08.1972,"57,14%","14,29%","0,00%","28,57%","50,00%","16,67%","33,33%","0,00%","50,00%","16,67%","33,33%","0,00%","14,29%","14,29%","0,00%","28,57%","0,00%","14,29%","0,00%","28,57%","0,00%","0,00%","0,00%",7_12,5_12,2_12,5_12,3_12,5_12,9_12,3_12,7_12,9_12,4_12
21276,01.04.1958,"56,25%","6,25%","6,25%","31,25%","58,33%","8,33%","25,00%","8,33%","66,67%","8,33%","25,00%","25,00%","0,00%","0,00%","0,00%","18,75%","6,25%","6,25%","6,25%","12,50%","0,00%","25,00%","0,00%",6_12,1_12,5_12,1_12,11_12,11_12,7_12,9_12,5_12,8_12,8_12
26055,02.05.1971,"56,25%","31,25%","0,00%","12,50%","50,00%","41,67%","8,33%","0,00%","50,00%","41,67%","8,33%","18,75%","12,50%","0,00%","0,00%","12,50%","12,50%","12,50%","0,00%","25,00%","6,25%","0,00%","0,00%",6_12,2_12,5_12,1_12,1_12,10_12,9_12,2_12,7_12,9_12,4_12
28976,01.05.1979,"56,25%","18,75%","18,75%","6,25%","41,67%","25,00%","8,33%","25,00%","66,67%","25,00%","8,33%","37,50%","12,50%","0,00%","12,50%","12,50%","6,25%","6,25%","6,25%","6,25%","0,00%","0,00%","0,00%",7_12,2_12,4_12,1_12,1_12,1_12,5_12,6_12,8_12,9_12,6_12
25965,01.02.1971,"55,56%","27,78%","0,00%","16,67%","50,00%","25,00%","25,00%","0,00%","50,00%","25,00%","25,00%","11,11%","11,11%","0,00%","0,00%","0,00%","5,56%","5,56%","0,00%","44,44%","11,11%","11,11%","0,00%",6_12,11_12,1_12,10_12,9_12,9_12,9_12,2_12,7_12,9_12,11_12
28825,01.12.1978,"55,56%","11,11%","22,22%","11,11%","66,67%","8,33%","8,33%","16,67%","83,33%","8,33%","8,33%","0,00%","0,00%","0,00%","0,00%","5,56%","11,11%","11,11%","22,22%","50,00%","0,00%","0,00%","0,00%",7_12,9_12,9_12,9_12,8_12,9_12,5_12,6_12,8_12,9_12,6_12
30376,01.03.1983,"55,56%","0,00%","16,67%","27,78%","41,67%","0,00%","33,33%","25,00%","66,67%","0,00%","33,33%","22,22%","0,00%","0,00%","0,00%","0,00%","0,00%","16,67%","5,56%","33,33%","0,00%","11,11%","11,11%",7_12,12_12,7_12,11_12,1_12,1_12,9_12,8_12,9_12,9_12,4_12
30529,01.08.1983,"55,56%","11,11%","11,11%","22,22%","66,67%","8,33%","16,67%","8,33%","75,00%","8,33%","16,67%","11,11%","0,00%","0,00%","11,11%","22,22%","11,11%","22,22%","0,00%","22,22%","0,00%","0,00%","0,00%",7_12,5_12,1_12,5_12,6_12,4_12,9_12,7_12,9_12,9_12,10_12
14615,05.01.1940,"54,55%","27,27%","9,09%","9,09%","41,67%","33,33%","8,33%","16,67%","58,33%","33,33%","8,33%","36,36%","9,09%","0,00%","0,00%","9,09%","9,09%","0,00%","9,09%","9,09%","9,09%","9,09%","0,00%",5_12,10_12,8_12,9_12,11_12,1_12,1_12,1_12,2_12,6_12,7_12
14626,16.01.1940,"54,55%","36,36%","0,00%","9,09%","50,00%","41,67%","8,33%","0,00%","50,00%","41,67%","8,33%","45,45%","9,09%","0,00%","0,00%","9,09%","9,09%","0,00%","0,00%","0,00%","18,18%","9,09%","0,00%",5_12,10_12,1_12,10_12,11_12,1_12,1_12,1_12,2_12,6_12,7_12
14635,25.01.1940,"54,55%","27,27%","9,09%","9,09%","50,00%","25,00%","16,67%","8,33%","58,33%","25,00%","16,67%","27,27%","9,09%","0,00%","0,00%","27,27%","9,09%","0,00%","0,00%","0,00%","9,09%","9,09%","9,09%",5_12,11_12,5_12,10_12,12_12,1_12,1_12,1_12,2_12,6_12,7_12
14644,03.02.1940,"54,55%","18,18%","9,09%","18,18%","50,00%","16,67%","25,00%","8,33%","58,33%","16,67%","25,00%","27,27%","9,09%","0,00%","0,00%","9,09%","9,09%","0,00%","0,00%","18,18%","0,00%","18,18%","9,09%",5_12,11_12,9_12,11_12,12_12,1_12,1_12,1_12,2_12,6_12,7_12
14663,22.02.1940,"54,55%","27,27%","18,18%","0,00%","50,00%","25,00%","0,00%","25,00%","75,00%","25,00%","0,00%","27,27%","18,18%","0,00%","0,00%","27,27%","9,09%","0,00%","0,00%","0,00%","0,00%","0,00%","18,18%",5_12,12_12,5_12,12_12,1_12,2_12,1_12,1_12,2_12,6_12,4_12
14675,05.03.1940,"54,55%","36,36%","9,09%","0,00%","41,67%","41,67%","0,00%","16,67%","58,33%","41,67%","0,00%","45,45%","18,18%","0,00%","0,00%","9,09%","9,09%","0,00%","0,00%","0,00%","9,09%","0,00%","9,09%",5_12,12_12,10_12,1_12,1_12,2_12,1_12,1_12,2_12,6_12,7_12
15182,25.07.1941,"54,55%","27,27%","9,09%","9,09%","58,33%","25,00%","8,33%","8,33%","66,67%","25,00%","8,33%","9,09%","18,18%","9,09%","9,09%","45,45%","9,09%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",5_12,5_12,5_12,4_12,5_12,1_12,3_12,2_12,2_12,6_12,4_12
15199,11.08.1941,"54,55%","27,27%","0,00%","18,18%","58,33%","25,00%","16,67%","0,00%","58,33%","25,00%","16,67%","27,27%","9,09%","18,18%","0,00%","27,27%","18,18%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",5_12,5_12,1_12,5_12,6_12,1_12,3_12,2_12,3_12,6_12,4_12
15209,21.08.1941,"54,55%","27,27%","0,00%","18,18%","58,33%","25,00%","16,67%","0,00%","58,33%","25,00%","16,67%","9,09%","9,09%","18,18%","0,00%","45,45%","18,18%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",5_12,5_12,5_12,5_12,6_12,1_12,3_12,2_12,3_12,6_12,4_12
15318,08.12.1941,"54,55%","27,27%","0,00%","18,18%","58,33%","25,00%","16,67%","0,00%","58,33%","25,00%","16,67%","9,09%","18,18%","9,09%","0,00%","27,27%","9,09%","0,00%","0,00%","18,18%","0,00%","9,09%","0,00%",5_12,9_12,5_12,9_12,11_12,1_12,3_12,2_12,2_12,6_12,6_12
15327,17.12.1941,"54,55%","27,27%","0,00%","18,18%","58,33%","25,00%","16,67%","0,00%","58,33%","25,00%","16,67%","9,09%","18,18%","9,09%","0,00%","9,09%","9,09%","0,00%","0,00%","36,36%","0,00%","9,09%","0,00%",5_12,9_12,9_12,9_12,11_12,1_12,3_12,2_12,2_12,6_12,6_12
15673,28.11.1942,"54,55%","0,00%","18,18%","27,27%","58,33%","0,00%","25,00%","16,67%","75,00%","0,00%","25,00%","0,00%","0,00%","18,18%","9,09%","27,27%","0,00%","9,09%","9,09%","27,27%","0,00%","0,00%","0,00%",5_12,9_12,5_12,9_12,9_12,8_12,4_12,3_12,3_12,7_12,5_12
15683,08.12.1942,"54,55%","0,00%","18,18%","27,27%","58,33%","0,00%","25,00%","16,67%","75,00%","0,00%","25,00%","0,00%","0,00%","18,18%","9,09%","9,09%","0,00%","9,09%","9,09%","45,45%","0,00%","0,00%","0,00%",5_12,9_12,9_12,9_12,9_12,8_12,4_12,3_12,3_12,7_12,5_12
15892,05.07.1943,"54,55%","9,09%","9,09%","27,27%","50,00%","8,33%","25,00%","16,67%","66,67%","8,33%","25,00%","9,09%","0,00%","27,27%","9,09%","45,45%","9,09%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",5_12,4_12,5_12,3_12,5_12,1_12,5_12,3_12,3_12,6_12,5_12
15911,24.07.1943,"54,55%","27,27%","0,00%","18,18%","58,33%","25,00%","16,67%","0,00%","58,33%","25,00%","16,67%","9,09%","9,09%","18,18%","0,00%","45,45%","18,18%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",5_12,5_12,1_12,5_12,6_12,2_12,5_12,3_12,3_12,6_12,4_12
16038,28.11.1943,"54,55%","0,00%","0,00%","45,45%","58,33%","0,00%","41,67%","0,00%","58,33%","0,00%","41,67%","0,00%","0,00%","27,27%","0,00%","18,18%","0,00%","18,18%","0,00%","36,36%","0,00%","0,00%","0,00%",5_12,9_12,9_12,9_12,7_12,3_12,5_12,3_12,3_12,7_12,4_12
16046,06.12.1943,"54,55%","0,00%","0,00%","45,45%","58,33%","0,00%","41,67%","0,00%","58,33%","0,00%","41,67%","18,18%","0,00%","27,27%","0,00%","18,18%","0,00%","18,18%","0,00%","18,18%","0,00%","0,00%","0,00%",5_12,9_12,1_12,9_12,7_12,3_12,5_12,3_12,3_12,7_12,5_12
16156,25.03.1944,"54,55%","0,00%","9,09%","36,36%","58,33%","0,00%","33,33%","8,33%","66,67%","0,00%","33,33%","36,36%","0,00%","27,27%","0,00%","18,18%","0,00%","9,09%","0,00%","0,00%","0,00%","0,00%","9,09%",5_12,1_12,1_12,1_12,12_12,3_12,5_12,3_12,3_12,7_12,4_12
16165,03.04.1944,"54,55%","0,00%","18,18%","27,27%","58,33%","0,00%","25,00%","16,67%","75,00%","0,00%","25,00%","18,18%","0,00%","18,18%","9,09%","36,36%","0,00%","9,09%","0,00%","0,00%","0,00%","0,00%","9,09%",5_12,1_12,5_12,1_12,12_12,4_12,5_12,3_12,3_12,7_12,5_12
16274,21.07.1944,"54,55%","9,09%","18,18%","18,18%","50,00%","8,33%","16,67%","25,00%","75,00%","8,33%","16,67%","0,00%","0,00%","9,09%","18,18%","54,55%","9,09%","9,09%","0,00%","0,00%","0,00%","0,00%","0,00%",5_12,4_12,5_12,5_12,5_12,6_12,5_12,4_12,3_12,7_12,4_12
